번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
158,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,"(2) 야간 ATS지상자 점검, 보수작업 시 조명 불량으로 인해 넘어질 수 있음(넘어짐)", 안전교육 시행,,,
159,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,"(2) 야간 ATS지상자 점검, 보수작업 시 조명 불량으로 인해 넘어질 수 있음(넘어짐)", 안전보호구 착용,,,
160,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,"(2) 야간 ATS지상자 점검, 보수작업 시 조명 불량으로 인해 넘어질 수 있음(넘어짐)", 작업 시 충분한 조명설비 확보,,,
161,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,"(3) 터널 내 ATS장치 점검 시 방진마스크 미착용로 먼지, 이물질이 호흡기로 들어갈 수 있음(진폐)", 안전교육 시행,,,
162,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,"(3) 터널 내 ATS장치 점검 시 방진마스크 미착용로 먼지, 이물질이 호흡기로 들어갈 수 있음(진폐)", 안전보호구(방진마스크 등) 착용,,,
163,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,"(3) 터널 내 ATS장치 점검 시 방진마스크 미착용로 먼지, 이물질이 호흡기로 들어갈 수 있음(진폐)", 안전보호구(보안경) 착용,,,
164,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(4) ATS장치 점검을 위해 이동 시 작업자 통행로에 돌출된 표지판 등에 의한 부딪힘(부딪힘), 안전교육 시행,,,
165,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(4) ATS장치 점검을 위해 이동 시 작업자 통행로에 돌출된 표지판 등에 의한 부딪힘(부딪힘), 안전보호구 착용,,,
166,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(4) ATS장치 점검을 위해 이동 시 작업자 통행로에 돌출된 표지판 등에 의한 부딪힘(부딪힘), 이동 시 전도 주시 철저,,,
167,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(4) ATS장치 점검을 위해 이동 시 작업자 통행로에 돌출된 표지판 등에 의한 부딪힘(부딪힘), 작업 통로에 대한 사전 검토 및 확인,,,
168,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(5) 역간 시설물 점검을 위해 역간 진·출입 시 경사면에서 넘어짐(넘어짐), 안전교육 시행,,,
169,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(5) 역간 시설물 점검을 위해 역간 진·출입 시 경사면에서 넘어짐(넘어짐), 안전보호구 착용,,,
170,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(5) 역간 시설물 점검을 위해 역간 진·출입 시 경사면에서 넘어짐(넘어짐), 사전 주변 환경 파악 후 작업 시행,,,
171,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(6) ATS 자재 운반 시 중량물로 인한 근골격계 질환 우려(요통), 안전교육 시행,,,
172,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(6) ATS 자재 운반 시 중량물로 인한 근골격계 질환 우려(요통), 안전보호구 착용,,,
173,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(6) ATS 자재 운반 시 중량물로 인한 근골격계 질환 우려(요통), 작업 전 스트레칭 실시,,,
174,경북본부,안동신호제어사업소,,ATS장치 점검․보수작업,(6) ATS 자재 운반 시 중량물로 인한 근골격계 질환 우려(요통), 운반용 소형 호니카 사용,,,
175,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(1) 전원장치 극성 미확인으로 감전 및 화상(감전), 안전교육 시행,,,
176,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(1) 전원장치 극성 미확인으로 감전 및 화상(감전), 안전보호구(절연장갑) 착용,,,
177,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(1) 전원장치 극성 미확인으로 감전 및 화상(감전), 전원 차단 후 작업,,,
178,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(2) 배전반 작업 시 절연공구 미사용으로 감전(감전), 안전교육 시행,,,
179,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(2) 배전반 작업 시 절연공구 미사용으로 감전(감전), 안전보호구(절연장갑) 착용,,,
180,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(2) 배전반 작업 시 절연공구 미사용으로 감전(감전), 전원 차단 후 작업,,,
181,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(3) 배전반 판넬에 머리 부딪히거나 손가락 끼임(부딪힘, 끼임)", 안전교육 시행,,,
182,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(3) 배전반 판넬에 머리 부딪히거나 손가락 끼임(부딪힘, 끼임)", 안전보호구 착용,,,
183,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(4) 전원실(축전지실) 환기 불량으로 호흡기 중독(중독, 진폐)", 안전교육 시행,,,
184,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(4) 전원실(축전지실) 환기 불량으로 호흡기 중독(중독, 진폐)", 안전보호구 착용,,,
185,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(4) 전원실(축전지실) 환기 불량으로 호흡기 중독(중독, 진폐)", 밀폐장소에서 작업 시 환기 철저,,,
186,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(5) 역간 폐색 전원트랜스(BTR) 작업 시 600V 누설전류에 감전(감전), 안전교육 시행,,,
187,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(5) 역간 폐색 전원트랜스(BTR) 작업 시 600V 누설전류에 감전(감전), 안전보호구(절연장갑) 착용,,,
188,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(5) 역간 폐색 전원트랜스(BTR) 작업 시 600V 누설전류에 감전(감전), 전원 차단 후 작업,,,
189,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(6) 24V 정류기, UPS, 트랜스 불량 시 중량물 운반 중 허리통증(요통)", 안전교육 시행,,,
190,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(6) 24V 정류기, UPS, 트랜스 불량 시 중량물 운반 중 허리통증(요통)", 안전보호구 착용,,,
191,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(6) 24V 정류기, UPS, 트랜스 불량 시 중량물 운반 중 허리통증(요통)", 작업 전 스트레칭 실시,,,
192,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,"(6) 24V 정류기, UPS, 트랜스 불량 시 중량물 운반 중 허리통증(요통)", 중량물 운반 시 최소 2인 이상 작업,,,
193,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(7) 축전지 단자 전식 청소 작업 시 이물질 눈에 튀어 실명 우려(기타실명), 안전교육 시행,,,
194,경북본부,안동신호제어사업소,,전원장치 점검․보수작업,(7) 축전지 단자 전식 청소 작업 시 이물질 눈에 튀어 실명 우려(기타실명), 안전보호구(보안경) 착용,,,
195,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(1) 터널 내 이동 시 전방 주시 불량으로 전도사고(떨어짐), 안전교육 시행,,,
196,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(1) 터널 내 이동 시 전방 주시 불량으로 전도사고(떨어짐), 안전보호구 착용,,,
197,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(1) 터널 내 이동 시 전방 주시 불량으로 전도사고(떨어짐), 이동 중 전방 주시 철저,,,
198,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(2) 이동 시 공동관로 덮개 돌출부에 걸려 넘어짐(넘어짐), 안전교육 시행,,,
199,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(2) 이동 시 공동관로 덮개 돌출부에 걸려 넘어짐(넘어짐), 안전보호구 착용,,,
200,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(2) 이동 시 공동관로 덮개 돌출부에 걸려 넘어짐(넘어짐), 이동 중 전방 주시 철저,,,
201,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(3) 터널경보 점검 시 경보음 장시간 노출로 인한 난청(난청) , 안전교육 시행,,,
202,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(3) 터널경보 점검 시 경보음 장시간 노출로 인한 난청(난청) , 안전보호구(귀마개) 착용,,,
203,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(4) 터널 내 작업 시 분진으로 인한 호흡곤란(진폐), 안전교육 시행,,,
204,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(4) 터널 내 작업 시 분진으로 인한 호흡곤란(진폐), 안전보호구(방진마스크) 착용,,,
205,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(5) 작업을 위해 선로변 이동 시 열차 접촉(부딪힘), 안전교육 시행,,,
206,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(5) 작업을 위해 선로변 이동 시 열차 접촉(부딪힘), 안전보호구 착용,,,
207,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(5) 작업을 위해 선로변 이동 시 열차 접촉(부딪힘), 열차운행정보 교환 및 열차감시자 배치,,,
208,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(6) 터널 내 이동 시 시야 불량으로 넘어짐(넘어짐), 안전교육 시행,,,
209,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(6) 터널 내 이동 시 시야 불량으로 넘어짐(넘어짐), 안전보호구 착용,,,
210,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(6) 터널 내 이동 시 시야 불량으로 넘어짐(넘어짐), 이동 중 전방 주시 철저,,,
211,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(6) 터널 내 이동 시 시야 불량으로 넘어짐(넘어짐), 개인용 손전등 휴대 등 조명설비 확보,,,
212,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(7) 터널경보장치 점검 시 전원부 접촉으로 인한 감전(감전), 안전교육 시행,,,
213,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(7) 터널경보장치 점검 시 전원부 접촉으로 인한 감전(감전), 안전보호구(절연장갑) 착용,,,
214,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(7) 터널경보장치 점검 시 전원부 접촉으로 인한 감전(감전), 전원 차단 후 작업,,,
215,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(8) 터널경보장치 기구함 내부 점검 시 열차 통과할 때 바람에 의한 기구함 문이 닫히면서 맞을 수 있음(맞음), 안전교육 시행,,,
216,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(8) 터널경보장치 기구함 내부 점검 시 열차 통과할 때 바람에 의한 기구함 문이 닫히면서 맞을 수 있음(맞음), 안전보호구 착용,,,
217,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(8) 터널경보장치 기구함 내부 점검 시 열차 통과할 때 바람에 의한 기구함 문이 닫히면서 맞을 수 있음(맞음), 열차운행정보 교환 및 열차감시자 배치,,,
218,경북본부,안동신호제어사업소,,터널경보장치 점검․보수작업,(8) 터널경보장치 기구함 내부 점검 시 열차 통과할 때 바람에 의한 기구함 문이 닫히면서 맞을 수 있음(맞음), 열차운행 시 기구함 문 닫고 작업중지,,,
219,경북본부,안동신호제어사업소,,낙석 지장물 검지장치 점검․보수작업 ,(1) 지장수목 제거 시 작업 중 가시 및 나뭇가지에 찔림(찔림), 안전교육 시행,,,
220,경북본부,안동신호제어사업소,,낙석 지장물 검지장치 점검․보수작업 ,(1) 지장수목 제거 시 작업 중 가시 및 나뭇가지에 찔림(찔림), 안전보호구 착용,,,
221,경북본부,안동신호제어사업소,,낙석 지장물 검지장치 점검․보수작업 ,(2) 지장물 검지장치 지장수목 제거 시 작업 공구에 베임(베임), 안전교육 시행,,,
222,경북본부,안동신호제어사업소,,낙석 지장물 검지장치 점검․보수작업 ,(2) 지장물 검지장치 지장수목 제거 시 작업 공구에 베임(베임), 안전보호구 착용,,,
223,경북본부,안동신호제어사업소,,낙석 지장물 검지장치 점검․보수작업 ,(3) 검지장치 문 개방 후 점검 시 문이 닫혀 부딪힘(부딪힘), 안전교육 시행,,,
