번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
86,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(단전),바닥면 GIS 기초 구조물(H빔)에 걸려넘어짐 위험,-,1,3,3
87,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),SF6가스 밸브 접속부 볼트 취부시 수공구 취급 부주의,공구 취급 요령 숙지 후 작업,1,3,3
88,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),SF6가스 노출위험,MSDS 교육,1,3,3
88,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),SF6가스 노출위험,안전보호구 착용,1,3,3
89,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),낮은 작업 위치로 인한 근골격계 부상 우려,작업 전 스트레칭,1,2,2
90,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),SF6가스 배관 충격위험,배관 시인성 확보,1,3,3
90,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),SF6가스 배관 충격위험,작업 전 확인 철저,1,3,3
90,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),SF6가스 배관 충격위험,지적확인 환호응답 철저,1,3,3
91,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),가스밸브 개폐방향 오조작위험,배관 시인성 확보,1,3,3
91,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),가스밸브 개폐방향 오조작위험,작업 전 확인 철저,1,3,3
91,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),가스밸브 개폐방향 오조작위험,지적확인 환호응답 철저,1,3,3
92,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),안전보호구 미착용으로 인한 부상,배관 시인성 확보,1,3,3
92,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),안전보호구 미착용으로 인한 부상,작업 전 확인 철저,1,3,3
92,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),안전보호구 미착용으로 인한 부상,지적확인 환호응답 철저,1,3,3
93,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),안전작업계획서 미작성에 의한 작업방법 미숙지,배관 시인성 확보,1,3,3
93,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),안전작업계획서 미작성에 의한 작업방법 미숙지,작업 전 확인 철저,1,3,3
93,수도권서부본부,영등포전기사업소,변전팀,가스절연개폐장치(72.5KV) 정밀진단(비단전),안전작업계획서 미작성에 의한 작업방법 미숙지,지적확인 환호응답 철저,1,3,3
94,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)",공구 사용 시 취급부주의로 부상,안전장갑·안전모 착용,1,2,2
95,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)",공간협소로 인한 신체접촉 위험,안전장갑·안전모 착용,1,2,2
96,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)","전원부 감전, 지락, 단락",작업 전 회로 숙지(외부전원 사전 파악),1,4,4
96,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)","전원부 감전, 지락, 단락",제어전원 차단,1,4,4
97,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)",작업장소 간 이동시 부딪힘,모서리 보호대 부착,1,2,2
97,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)",작업장소 간 이동시 부딪힘,작업 전 확인 철저,1,2,2
98,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)",안전작업계획서 미작성에 의한 작업방법 미숙지,모서리 보호대 부착,1,2,2
98,수도권서부본부,영등포전기사업소,변전팀,"가스절연개폐장치(170KV, 72.5KV) 정비,(보조계전기 교체)",안전작업계획서 미작성에 의한 작업방법 미숙지,작업 전 확인 철저,1,2,2
99,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"충전전류 및 시험전압 접촉위험, 급전전압에 의한 감전위험",작업 후 충전전류 방전,2,4,8
99,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"충전전류 및 시험전압 접촉위험, 급전전압에 의한 감전위험",손목형 검전기 착용,2,4,8
99,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"충전전류 및 시험전압 접촉위험, 급전전압에 의한 감전위험",접촉식 검전기로 단전 확인,2,4,8
99,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"충전전류 및 시험전압 접촉위험, 급전전압에 의한 감전위험",접지 설치,2,4,8
100,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"절연유 신체접촉위험, 애자청소 시 분진으로 인한 위험",작업 전 안전교육,2,2,4
100,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"절연유 신체접촉위험, 애자청소 시 분진으로 인한 위험",마스크 착용,2,2,4
101,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"수공구 사용 중 끼임 부상, 낙하물로 인한 부상",작업 전 안전교육,2,3,6
101,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"수공구 사용 중 끼임 부상, 낙하물로 인한 부상",안전모 착용,2,3,6
102,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"고소작업으로 인한 떨어짐위험, 누유로 인한 미끄러짐 떨어짐위험",안전대 착용 및 안전고리 설치,2,4,8
102,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(단전),"고소작업으로 인한 떨어짐위험, 누유로 인한 미끄러짐 떨어짐위험",누유개소 검수 및 청소,2,4,8
103,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(비단전),시험전압으로 인한 감전 위험,시험중 이격거리 확보,2,4,8
104,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(비단전),"절연유 신체접촉위험, 산 적정액 및 추출액 신체접촉위험",라텍스 장갑 착용,2,2,4
105,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(비단전),"수공구 사용 중 끼임 부상, 불안정한 자세로 인한 근골격계 부상 우려",안전장갑 착용,2,3,6
105,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(비단전),"수공구 사용 중 끼임 부상, 불안정한 자세로 인한 근골격계 부상 우려",수공구 사용법 숙지,2,3,6
105,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(비단전),"수공구 사용 중 끼임 부상, 불안정한 자세로 인한 근골격계 부상 우려",작업 전 스트레칭,2,3,6
105,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(비단전),"수공구 사용 중 끼임 부상, 불안정한 자세로 인한 근골격계 부상 우려",바른자세로 작업,2,3,6
106,수도권서부본부,영등포전기사업소,변전팀,변압기 진단작업(비단전),기기 하부 및 측면 돌출부 접촉 위험,모서리 보호대 부착,2,2,4
107,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,급전전압으로 인한 감전위험,손목형 검전기 착용,1,4,4
107,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,급전전압으로 인한 감전위험,접촉식 검전기로 단전확인,1,4,4
107,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,급전전압으로 인한 감전위험,접지 설치,1,4,4
108,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,절연유 신체접촉위험,라텍스 장갑 착용,1,3,3
109,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,절연유 이동 중 불안정 자세 위험,작업 전 안전교육,1,3,3
109,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,절연유 이동 중 불안정 자세 위험,2인 이상 작업,1,3,3
110,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,고소 작업으로 인한 떨어짐위험,안전대 착용,1,4,4
110,수도권서부본부,영등포전기사업소,변전팀,변압기 절연유 보충,고소 작업으로 인한 떨어짐위험,안전고리 설치,1,4,4
111,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),"기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험,누유개소 정비시 미끄러짐, 떨어짐위험",모서리보호대 부착,1,4,4
111,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),"기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험,누유개소 정비시 미끄러짐, 떨어짐위험",안전교육,1,4,4
111,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),"기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험,누유개소 정비시 미끄러짐, 떨어짐위험",보호구 착용,1,4,4
111,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),"기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험,누유개소 정비시 미끄러짐, 떨어짐위험",안전대 착용,1,4,4
111,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),"기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험,누유개소 정비시 미끄러짐, 떨어짐위험",안전고리 설치,1,4,4
112,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),충전부 접촉 감전위험,손목형 검전기 착용,1,4,4
112,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),충전부 접촉 감전위험,접촉식 검전기로 단전확인,1,4,4
112,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),충전부 접촉 감전위험,접지 설치,1,4,4
113,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),절연유 신체접촉위험,라텍스 장갑 착용,1,3,3
114,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),협소 공간 불안정 자세 위험,작업전 스트레칭,1,2,2
115,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),고소작업으로 인한 떨어짐위험,안전대 착용,1,4,4
115,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(누유),고소작업으로 인한 떨어짐위험,안전고리 설치,1,4,4
116,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(흡습제 교체),측면 돌출부 접촉위험,모서리 보호대 부착,1,3,3
117,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(흡습제 교체),충전부 감전 위험,이격거리 확보,1,4,4
118,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(흡습제 교체),"절연유 신체접촉위험, 실리카겔 분진 흡입위험",라텍스 장갑 착용,1,3,3
118,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(흡습제 교체),"절연유 신체접촉위험, 실리카겔 분진 흡입위험",방진 마스크 착용,1,3,3
119,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(흡습제 교체),실리카겔 부산물에 의한 미끄러짐 위험,부산물 청소 후 작업,1,3,3
120,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(질소가스 보충),"호스 끼울 때 손가락 끼임,기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험",안전장갑 착용 및 장비 사용법 숙지,1,2,2
120,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(질소가스 보충),"호스 끼울 때 손가락 끼임,기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험",모서리보호대 부착,1,2,2
120,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(질소가스 보충),"호스 끼울 때 손가락 끼임,기기 하부 및 측면 돌출부 접촉위험,협소공간 불완전 자세위험",전용 운반구에 싣고 이동,1,2,2
121,수도권서부본부,영등포전기사업소,변전팀,변압기 정비(질소가스 보충),질소가스 흡입 위험,2인 1조 작업 및 가스누출시 쇄정,1,3,3
